ticket_id,created_date,channel,category,priority,agent,team,first_response_minutes,resolution_hours,status,resolved_date,csat_score,region,country,response_sla_met,resolution_sla_met,month,week,day_of_week,hour_of_day
TKT-002228,2024-03-06 17:00:00,Email,Cancellation Request,Low,Agent_004,Team_Gamma,250.97128284049694,47.08880228419929,Resolved,2024-03-08 16:05:19.688223,1.0,APAC,India,False,False,2024-03,2024-03-04/2024-03-10,Wednesday,17
TKT-002229,2024-04-04 18:00:00,Chat,Technical Issue,Medium,Agent_018,Team_Gamma,25.928882629977736,44.76281311451492,In Progress,,,APAC,Australia,True,False,2024-04,2024-04-01/2024-04-07,Thursday,18
TKT-002230,2024-07-21 21:00:00,Chat,Refund Request,Critical,Agent_020,Team_Gamma,4.1882916841728575,7.2241808810290316,In Progress,,,APAC,Australia,True,True,2024-07,2024-07-15/2024-07-21,Sunday,21
TKT-002231,2024-10-08 00:00:00,Chat,Refund Request,Low,Agent_021,Team_Beta,23.692253785758243,44.71039858606988,Resolved,2024-10-09 20:42:37.434910,1.0,APAC,India,True,False,2024-10,2024-10-07/2024-10-13,Tuesday,0
TKT-002232,2024-04-11 02:00:00,Phone,Cancellation Request,Low,Agent_014,Team_Delta,81.47340859264618,4.456885690847029,In Progress,,,EMEA,UAE,False,True,2024-04,2024-04-08/2024-04-14,Thursday,2
TKT-002233,2024-08-19 02:00:00,Social Media,Cancellation Request,High,Agent_008,Team_Delta,31.027847042971977,9.56922289534154,Resolved,2024-08-19 11:34:09.202423,1.0,APAC,Australia,False,True,2024-08,2024-08-19/2024-08-25,Monday,2
TKT-002234,2024-10-12 12:00:00,Email,Booking Modification,Low,Agent_002,Team_Gamma,178.18177862850882,31.126821029145894,In Progress,,,APAC,Thailand,False,False,2024-10,2024-10-07/2024-10-13,Saturday,12
TKT-002235,2024-04-16 07:00:00,Email,Account Access,Critical,Agent_019,Team_Delta,1.0,1.5812845371110027,Resolved,2024-04-16 08:34:52.624334,3.0,Americas,Canada,True,True,2024-04,2024-04-15/2024-04-21,Tuesday,7
TKT-002236,2024-09-24 03:00:00,Self-Service,Property Question,Medium,Agent_010,Team_Delta,89.14614379162589,21.739943430657085,Resolved,2024-09-25 00:44:23.796350,4.0,Americas,Brazil,False,True,2024-09,2024-09-23/2024-09-29,Tuesday,3
TKT-002237,2024-01-01 07:00:00,Chat,Payment Issue,High,Agent_005,Team_Beta,4.799527676581117,9.919998650975622,Resolved,2024-01-01 16:55:11.995144,1.0,APAC,India,True,True,2024-01,2024-01-01/2024-01-07,Monday,7
TKT-002238,2024-12-02 23:00:00,Chat,Account Access,Low,Agent_011,Team_Beta,131.491811255625,105.99322767334556,Resolved,2024-12-07 08:59:35.619624,1.0,Americas,Brazil,False,False,2024-12,2024-12-02/2024-12-08,Monday,23
TKT-002239,2024-04-16 11:00:00,Chat,Account Access,Low,Agent_009,Team_Alpha,18.99270629011595,145.9010231666776,Resolved,2024-04-22 12:54:03.683400,2.0,EMEA,UK,True,False,2024-04,2024-04-15/2024-04-21,Tuesday,11
TKT-002240,2024-01-20 19:00:00,Chat,General Inquiry,Medium,Agent_016,Team_Alpha,50.52764020559451,67.5896805688671,In Progress,,,APAC,India,False,False,2024-01,2024-01-15/2024-01-21,Saturday,19
TKT-002241,2024-08-13 16:00:00,Email,Refund Request,Medium,Agent_005,Team_Gamma,1.635944005023443,59.68484283426633,In Progress,,,EMEA,UAE,True,False,2024-08,2024-08-12/2024-08-18,Tuesday,16
TKT-002242,2024-12-27 12:00:00,Social Media,General Inquiry,Low,Agent_015,Team_Alpha,110.1484541784449,105.61967651691316,In Progress,,,Americas,Canada,False,False,2024-12,2024-12-23/2024-12-29,Friday,12
TKT-002243,2024-10-28 15:00:00,Email,Payment Issue,Critical,Agent_014,Team_Gamma,5.191446854900273,0.5,Resolved,2024-10-28 15:30:00.000000,5.0,EMEA,UAE,True,True,2024-10,2024-10-28/2024-11-03,Monday,15
TKT-002244,2024-10-06 14:00:00,Email,Refund Request,High,Agent_009,Team_Alpha,4.205567218792822,17.02099670513512,Resolved,2024-10-07 07:01:15.588138,1.0,APAC,Thailand,True,True,2024-10,2024-09-30/2024-10-06,Sunday,14
TKT-002245,2024-07-27 08:00:00,Social Media,Refund Request,Medium,Agent_020,Team_Delta,124.39084932846956,2.7003384944802002,In Progress,,,APAC,India,False,True,2024-07,2024-07-22/2024-07-28,Saturday,8
TKT-002246,2024-07-12 22:00:00,Chat,Payment Issue,Low,Agent_005,Team_Delta,5.647519646211425,98.72529978296696,In Progress,,,APAC,Japan,True,False,2024-07,2024-07-08/2024-07-14,Friday,22
TKT-002247,2024-12-02 14:00:00,Chat,Booking Modification,Medium,Agent_015,Team_Alpha,100.03213118617153,4.453515624008972,Resolved,2024-12-02 18:27:12.656246,3.0,APAC,Singapore,False,True,2024-12,2024-12-02/2024-12-08,Monday,14
TKT-002248,2024-09-09 15:00:00,Email,General Inquiry,Medium,Agent_009,Team_Delta,21.649543095578927,10.715032538442507,Resolved,2024-09-10 01:42:54.117138,4.0,APAC,Japan,True,True,2024-09,2024-09-09/2024-09-15,Monday,15
TKT-002249,2024-04-05 05:00:00,Email,Payment Issue,Medium,Agent_004,Team_Delta,56.315943299328126,7.328377668921618,Resolved,2024-04-05 12:19:42.159608,4.0,APAC,Thailand,False,True,2024-04,2024-04-01/2024-04-07,Friday,5
TKT-002250,2024-08-05 15:00:00,Chat,Refund Request,High,Agent_021,Team_Gamma,15.813840267432042,5.274172564041019,Resolved,2024-08-05 20:16:27.021231,4.0,EMEA,UAE,True,True,2024-08,2024-08-05/2024-08-11,Monday,15
TKT-002251,2024-10-17 11:00:00,Email,Booking Modification,Low,Agent_021,Team_Delta,22.106257762033746,25.468747487087793,Escalated,,,APAC,Singapore,True,False,2024-10,2024-10-14/2024-10-20,Thursday,11
TKT-002252,2024-05-26 21:00:00,Email,Booking Modification,Low,Agent_004,Team_Alpha,46.10302909061876,2.3643004294132495,Resolved,2024-05-26 23:21:51.481546,3.0,APAC,Australia,False,True,2024-05,2024-05-20/2024-05-26,Sunday,21
TKT-002253,2024-04-27 14:00:00,Phone,Cancellation Request,Low,Agent_020,Team_Delta,90.51937248271034,85.19473098948035,Resolved,2024-05-01 03:11:41.031562,4.0,APAC,Japan,False,False,2024-04,2024-04-22/2024-04-28,Saturday,14
TKT-002254,2024-07-24 23:00:00,Email,Payment Issue,High,Agent_021,Team_Gamma,28.11182433354554,17.328841580333403,Resolved,2024-07-25 16:19:43.829689,4.0,APAC,Japan,True,True,2024-07,2024-07-22/2024-07-28,Wednesday,23
TKT-002255,2024-09-29 02:00:00,Chat,Technical Issue,Medium,Agent_022,Team_Alpha,139.40946854169505,37.172337135215926,Resolved,2024-09-30 15:10:20.413687,2.0,Americas,Canada,False,False,2024-09,2024-09-23/2024-09-29,Sunday,2
TKT-002256,2024-01-11 18:00:00,Chat,Property Question,Low,Agent_007,Team_Gamma,2.4961790399347,90.30191831795781,Resolved,2024-01-15 12:18:06.905945,4.0,EMEA,UAE,True,False,2024-01,2024-01-08/2024-01-14,Thursday,18
TKT-002257,2024-01-12 18:00:00,Email,Booking Modification,Low,Agent_015,Team_Delta,52.16717511544422,66.71120152887934,Resolved,2024-01-15 12:42:40.325504,2.0,APAC,India,False,False,2024-01,2024-01-08/2024-01-14,Friday,18
TKT-002258,2024-03-20 02:00:00,Chat,Booking Modification,Low,Agent_022,Team_Delta,132.3664694202975,133.07231420035612,Resolved,2024-03-25 15:04:20.331121,2.0,APAC,India,False,False,2024-03,2024-03-18/2024-03-24,Wednesday,2
TKT-002259,2024-06-21 07:00:00,Social Media,Cancellation Request,Low,Agent_017,Team_Delta,90.02438675729273,41.22947377593943,Resolved,2024-06-23 00:13:46.105593,2.0,APAC,Singapore,False,False,2024-06,2024-06-17/2024-06-23,Friday,7
TKT-002260,2024-10-03 05:00:00,Email,Booking Modification,Medium,Agent_018,Team_Beta,128.92914377662893,20.97149332656744,Resolved,2024-10-04 01:58:17.375976,3.0,EMEA,UAE,False,True,2024-10,2024-09-30/2024-10-06,Thursday,5
TKT-002261,2024-05-13 08:00:00,Chat,Refund Request,Low,Agent_007,Team_Gamma,2.0538078306306624,141.5138077503921,Resolved,2024-05-19 05:30:49.707901,1.0,APAC,India,True,False,2024-05,2024-05-13/2024-05-19,Monday,8
TKT-002262,2024-07-31 22:00:00,Phone,Cancellation Request,Low,Agent_019,Team_Alpha,69.09477996460375,20.63443973756114,Resolved,2024-08-01 18:38:03.983055,5.0,APAC,Japan,False,True,2024-07,2024-07-29/2024-08-04,Wednesday,22
TKT-002263,2024-10-25 15:00:00,Email,Booking Modification,High,Agent_010,Team_Delta,16.575667114591475,0.5,Resolved,2024-10-25 15:30:00.000000,4.0,APAC,Singapore,True,True,2024-10,2024-10-21/2024-10-27,Friday,15
TKT-002264,2024-01-26 12:00:00,Chat,Cancellation Request,Medium,Agent_013,Team_Beta,11.04157551913787,33.257186638367756,Resolved,2024-01-27 21:15:25.871898,5.0,APAC,India,True,False,2024-01,2024-01-22/2024-01-28,Friday,12
TKT-002265,2024-01-29 15:00:00,Phone,Booking Modification,Medium,Agent_002,Team_Beta,58.23710500427023,7.051674613320886,Resolved,2024-01-29 22:03:06.028608,1.0,APAC,India,False,True,2024-01,2024-01-29/2024-02-04,Monday,15
TKT-002266,2024-06-02 18:00:00,Social Media,Booking Modification,Low,Agent_022,Team_Gamma,10.166156031084693,30.85931897329235,In Progress,,,Americas,USA,True,False,2024-06,2024-05-27/2024-06-02,Sunday,18
TKT-002267,2024-04-06 03:00:00,Phone,Payment Issue,Low,Agent_020,Team_Delta,71.9672425368005,19.80113359549889,Resolved,2024-04-06 22:48:04.080944,2.0,APAC,Singapore,False,True,2024-04,2024-04-01/2024-04-07,Saturday,3
TKT-002268,2024-10-24 05:00:00,Chat,Refund Request,Medium,Agent_011,Team_Gamma,50.74817398575054,63.17960323174381,In Progress,,,Americas,Canada,False,False,2024-10,2024-10-21/2024-10-27,Thursday,5
TKT-002269,2024-09-28 05:00:00,Email,Account Access,Low,Agent_005,Team_Delta,37.23339511253613,152.50010214125314,Resolved,2024-10-04 13:30:00.367709,2.0,EMEA,Germany,False,False,2024-09,2024-09-23/2024-09-29,Saturday,5
TKT-002270,2024-09-03 02:00:00,Phone,Refund Request,Low,Agent_006,Team_Delta,9.205824293546316,4.074825603013059,Resolved,2024-09-03 06:04:29.372171,2.0,APAC,Australia,True,True,2024-09,2024-09-02/2024-09-08,Tuesday,2
TKT-002271,2024-04-17 23:00:00,Chat,Payment Issue,High,Agent_003,Team_Delta,47.20586764629468,2.391778089574183,Resolved,2024-04-18 01:23:30.401122,2.0,EMEA,UK,False,True,2024-04,2024-04-15/2024-04-21,Wednesday,23
TKT-002272,2024-10-26 07:00:00,Chat,Payment Issue,High,Agent_001,Team_Beta,36.77028438603493,1.8916253054847938,Resolved,2024-10-26 08:53:29.851100,4.0,APAC,Singapore,False,True,2024-10,2024-10-21/2024-10-27,Saturday,7
TKT-002273,2024-08-06 16:00:00,Social Media,Property Question,Low,Agent_003,Team_Gamma,313.0441832596798,53.68404791793385,Escalated,,,EMEA,Germany,False,False,2024-08,2024-08-05/2024-08-11,Tuesday,16
TKT-002274,2024-07-31 20:00:00,Chat,Technical Issue,Low,Agent_003,Team_Gamma,460.77758412600815,26.870544243182636,Resolved,2024-08-01 22:52:13.959275,1.0,APAC,Australia,False,False,2024-07,2024-07-29/2024-08-04,Wednesday,20
TKT-002275,2024-05-30 04:00:00,Phone,General Inquiry,Critical,Agent_022,Team_Gamma,1.020983744846091,1.2185742939008175,In Progress,,,APAC,India,True,True,2024-05,2024-05-27/2024-06-02,Thursday,4
TKT-002276,2024-01-28 21:00:00,Email,Booking Modification,Low,Agent_004,Team_Alpha,20.605111709414786,8.202342643503197,Resolved,2024-01-29 05:12:08.433517,1.0,EMEA,France,True,True,2024-01,2024-01-22/2024-01-28,Sunday,21
TKT-002277,2024-06-30 20:00:00,Email,Booking Modification,Medium,Agent_007,Team_Alpha,1.5666123769860882,12.856558329000098,Resolved,2024-07-01 08:51:23.609984,1.0,APAC,Japan,True,True,2024-06,2024-06-24/2024-06-30,Sunday,20
TKT-002278,2024-11-01 09:00:00,Chat,Technical Issue,Critical,Agent_015,Team_Beta,11.119922705997071,0.7225948813920013,Resolved,2024-11-01 09:43:21.341573,5.0,APAC,Thailand,True,True,2024-11,2024-10-28/2024-11-03,Friday,9
TKT-002279,2024-02-23 11:00:00,Phone,Refund Request,Critical,Agent_011,Team_Beta,6.987036228330272,2.834000517156912,Resolved,2024-02-23 13:50:02.401862,2.0,Americas,USA,True,True,2024-02,2024-02-19/2024-02-25,Friday,11
TKT-002280,2024-02-08 11:00:00,Email,Refund Request,Medium,Agent_018,Team_Beta,45.139891650549714,8.817367699633335,Resolved,2024-02-08 19:49:02.523719,3.0,Americas,Brazil,False,True,2024-02,2024-02-05/2024-02-11,Thursday,11
TKT-002281,2024-02-16 21:00:00,Email,Technical Issue,Low,Agent_012,Team_Gamma,315.19217468515956,45.79305800002619,In Progress,,,Americas,Canada,False,False,2024-02,2024-02-12/2024-02-18,Friday,21
TKT-002282,2024-03-04 17:00:00,Phone,General Inquiry,Low,Agent_004,Team_Gamma,102.70156748427736,22.771469315503705,Resolved,2024-03-05 15:46:17.289536,1.0,EMEA,UK,False,True,2024-03,2024-03-04/2024-03-10,Monday,17
TKT-002283,2024-12-17 14:00:00,Phone,Cancellation Request,High,Agent_024,Team_Delta,2.084289533799631,2.550590577844921,Resolved,2024-12-17 16:33:02.126080,5.0,APAC,Singapore,True,True,2024-12,2024-12-16/2024-12-22,Tuesday,14
TKT-002284,2024-06-03 15:00:00,Self-Service,Account Access,High,Agent_011,Team_Gamma,2.919516297766328,2.187868000685851,In Progress,,,APAC,Thailand,True,True,2024-06,2024-06-03/2024-06-09,Monday,15
TKT-002285,2024-11-29 12:00:00,Email,General Inquiry,Medium,Agent_006,Team_Beta,6.379896963924581,26.88833456361911,In Progress,,,Americas,Brazil,True,False,2024-11,2024-11-25/2024-12-01,Friday,12
TKT-002286,2024-09-18 10:00:00,Email,Refund Request,High,Agent_019,Team_Beta,5.515128662616013,7.438428798356658,Resolved,2024-09-18 17:26:18.343674,4.0,Americas,Canada,True,True,2024-09,2024-09-16/2024-09-22,Wednesday,10
TKT-002287,2024-06-10 00:00:00,Self-Service,Payment Issue,Medium,Agent_018,Team_Delta,21.475105676332696,68.71191716073967,Resolved,2024-06-12 20:42:42.901779,2.0,APAC,Singapore,True,False,2024-06,2024-06-10/2024-06-16,Monday,0
TKT-002288,2024-11-22 09:00:00,Email,Booking Modification,Medium,Agent_015,Team_Alpha,71.71905731506811,6.6373859503234796,Resolved,2024-11-22 15:38:14.589421,5.0,EMEA,UAE,False,True,2024-11,2024-11-18/2024-11-24,Friday,9
TKT-002289,2024-10-09 20:00:00,Chat,Property Question,High,Agent_003,Team_Gamma,3.184054043807759,0.5,Resolved,2024-10-09 20:30:00.000000,3.0,Americas,Brazil,True,True,2024-10,2024-10-07/2024-10-13,Wednesday,20
TKT-002290,2024-01-10 10:00:00,Chat,Cancellation Request,Medium,Agent_017,Team_Gamma,58.15408014826051,4.822119580673753,Resolved,2024-01-10 14:49:19.630490,3.0,EMEA,Germany,False,True,2024-01,2024-01-08/2024-01-14,Wednesday,10
TKT-002291,2024-01-12 00:00:00,Phone,Refund Request,Medium,Agent_001,Team_Alpha,30.409032907445578,15.142097488151347,Resolved,2024-01-12 15:08:31.550957,4.0,Americas,Brazil,False,True,2024-01,2024-01-08/2024-01-14,Friday,0
TKT-002292,2024-01-27 21:00:00,Email,Booking Modification,Low,Agent_002,Team_Beta,958.3599589905785,9.505453616898206,Resolved,2024-01-28 06:30:19.633021,1.0,APAC,Australia,False,True,2024-01,2024-01-22/2024-01-28,Saturday,21
TKT-002293,2024-11-10 08:00:00,Phone,Payment Issue,Medium,Agent_019,Team_Beta,67.44207988032255,3.139375034780525,In Progress,,,APAC,Australia,False,True,2024-11,2024-11-04/2024-11-10,Sunday,8
TKT-002294,2024-08-20 01:00:00,Email,Refund Request,Medium,Agent_009,Team_Beta,156.2513727671703,21.21829966237326,Resolved,2024-08-20 22:13:05.878785,1.0,EMEA,UAE,False,True,2024-08,2024-08-19/2024-08-25,Tuesday,1
TKT-002295,2024-05-04 14:00:00,Chat,Booking Modification,Low,Agent_008,Team_Gamma,50.29016248860672,54.23508487040023,In Progress,,,EMEA,UAE,False,False,2024-05,2024-04-29/2024-05-05,Saturday,14
TKT-002296,2024-04-14 08:00:00,Email,Payment Issue,High,Agent_012,Team_Alpha,1.9695828157284507,12.533375254290592,In Progress,,,Americas,Brazil,True,True,2024-04,2024-04-08/2024-04-14,Sunday,8
TKT-002297,2024-01-25 11:00:00,Chat,Cancellation Request,Medium,Agent_015,Team_Alpha,31.725398847428014,12.208961872981739,Resolved,2024-01-25 23:12:32.262743,5.0,Americas,Canada,False,True,2024-01,2024-01-22/2024-01-28,Thursday,11
TKT-002298,2024-06-18 23:00:00,Email,Property Question,High,Agent_025,Team_Beta,1.9899389611341984,3.9010387494937326,Resolved,2024-06-19 02:54:03.739498,5.0,APAC,Japan,True,True,2024-06,2024-06-17/2024-06-23,Tuesday,23
TKT-002299,2024-05-19 12:00:00,Email,Booking Modification,Low,Agent_023,Team_Gamma,81.3796091712624,67.60412620103892,In Progress,,,APAC,Australia,False,False,2024-05,2024-05-13/2024-05-19,Sunday,12
TKT-002300,2024-09-19 11:00:00,Email,Refund Request,Medium,Agent_007,Team_Alpha,14.158348291871802,15.658470373702633,Resolved,2024-09-20 02:39:30.493345,1.0,EMEA,UAE,True,True,2024-09,2024-09-16/2024-09-22,Thursday,11
TKT-002301,2024-06-08 15:00:00,Phone,Cancellation Request,Low,Agent_021,Team_Gamma,81.048002639414,73.72946170477732,Resolved,2024-06-11 16:43:46.062137,1.0,APAC,Thailand,False,False,2024-06,2024-06-03/2024-06-09,Saturday,15
TKT-002302,2024-12-15 05:00:00,Phone,Account Access,High,Agent_016,Team_Delta,44.82724031785632,20.53625445546053,Resolved,2024-12-16 01:32:10.516040,5.0,APAC,Australia,False,True,2024-12,2024-12-09/2024-12-15,Sunday,5
TKT-002303,2024-03-12 11:00:00,Phone,Cancellation Request,Low,Agent_007,Team_Beta,40.93569127522903,101.96528510324282,Resolved,2024-03-16 16:57:55.026372,2.0,EMEA,France,False,False,2024-03,2024-03-11/2024-03-17,Tuesday,11
TKT-002304,2024-09-25 18:00:00,Chat,Payment Issue,Medium,Agent_020,Team_Beta,226.16360905057343,21.758235701334836,Resolved,2024-09-26 15:45:29.648525,3.0,EMEA,Germany,False,True,2024-09,2024-09-23/2024-09-29,Wednesday,18
TKT-002305,2024-08-14 09:00:00,Chat,Booking Modification,High,Agent_021,Team_Delta,3.907414861822852,5.198128701752517,In Progress,,,Americas,Brazil,True,True,2024-08,2024-08-12/2024-08-18,Wednesday,9
TKT-002306,2024-02-15 18:00:00,Email,Booking Modification,Low,Agent_012,Team_Alpha,27.99968864393116,60.493609462003974,Resolved,2024-02-18 06:29:36.994063,3.0,APAC,Singapore,True,False,2024-02,2024-02-12/2024-02-18,Thursday,18
TKT-002307,2024-10-22 16:00:00,Social Media,Property Question,Critical,Agent_017,Team_Beta,3.9349659169646682,0.8594145048404707,Resolved,2024-10-22 16:51:33.892217,4.0,APAC,Australia,True,True,2024-10,2024-10-21/2024-10-27,Tuesday,16
TKT-002308,2024-04-06 22:00:00,Phone,Booking Modification,High,Agent_011,Team_Alpha,27.681670591982858,9.63381390051244,Resolved,2024-04-07 07:38:01.730042,3.0,APAC,India,True,True,2024-04,2024-04-01/2024-04-07,Saturday,22
TKT-002309,2024-09-24 08:00:00,Phone,Cancellation Request,Low,Agent_004,Team_Beta,166.11724886227344,27.56775498313663,Resolved,2024-09-25 11:34:03.917939,5.0,EMEA,Germany,False,False,2024-09,2024-09-23/2024-09-29,Tuesday,8
TKT-002310,2024-10-17 20:00:00,Chat,Property Question,Low,Agent_019,Team_Delta,154.28136581797403,90.06155162156638,In Progress,,,EMEA,France,False,False,2024-10,2024-10-14/2024-10-20,Thursday,20
TKT-002311,2024-10-08 19:00:00,Email,Payment Issue,Low,Agent_002,Team_Delta,39.86011588215046,21.16900341794358,Resolved,2024-10-09 16:10:08.412305,2.0,APAC,Singapore,False,True,2024-10,2024-10-07/2024-10-13,Tuesday,19
TKT-002312,2024-03-10 18:00:00,Email,Booking Modification,Low,Agent_002,Team_Alpha,2.732897938820264,0.5492775190062544,Resolved,2024-03-10 18:32:57.399068,5.0,APAC,India,True,True,2024-03,2024-03-04/2024-03-10,Sunday,18
TKT-002313,2024-11-27 06:00:00,Chat,Refund Request,High,Agent_024,Team_Beta,2.646552807686339,9.013902604891504,In Progress,,,APAC,Thailand,True,True,2024-11,2024-11-25/2024-12-01,Wednesday,6
TKT-002314,2024-09-09 01:00:00,Chat,Account Access,Critical,Agent_017,Team_Beta,2.149864691366688,1.2025553443223116,Resolved,2024-09-09 02:12:09.199240,1.0,EMEA,UK,True,True,2024-09,2024-09-09/2024-09-15,Monday,1
TKT-002315,2024-02-15 09:00:00,Social Media,Booking Modification,Low,Agent_024,Team_Gamma,427.71833451784784,2.9609879056753963,In Progress,,,APAC,Singapore,False,True,2024-02,2024-02-12/2024-02-18,Thursday,9
TKT-002316,2024-07-09 18:00:00,Chat,Booking Modification,Medium,Agent_009,Team_Gamma,113.53278289312307,16.04817162027452,Resolved,2024-07-10 10:02:53.417833,1.0,APAC,Australia,False,True,2024-07,2024-07-08/2024-07-14,Tuesday,18
TKT-002317,2024-01-07 11:00:00,Chat,General Inquiry,Medium,Agent_022,Team_Beta,10.077732457875362,4.430591596357947,Resolved,2024-01-07 15:25:50.129747,3.0,APAC,Thailand,True,True,2024-01,2024-01-01/2024-01-07,Sunday,11
TKT-002318,2024-03-22 14:00:00,Chat,Booking Modification,Low,Agent_001,Team_Alpha,155.19003640075476,47.69157908835219,Resolved,2024-03-24 13:41:29.684718,2.0,Americas,Canada,False,False,2024-03,2024-03-18/2024-03-24,Friday,14
TKT-002319,2024-09-21 08:00:00,Social Media,General Inquiry,Low,Agent_010,Team_Delta,103.81949835023204,28.265725943550528,Resolved,2024-09-22 12:15:56.613397,4.0,APAC,India,False,False,2024-09,2024-09-16/2024-09-22,Saturday,8
TKT-002320,2024-08-28 19:00:00,Email,Booking Modification,Low,Agent_023,Team_Beta,6.13532119395922,9.008909758932244,Resolved,2024-08-29 04:00:32.075132,5.0,APAC,Australia,True,True,2024-08,2024-08-26/2024-09-01,Wednesday,19
TKT-002321,2024-09-13 00:00:00,Phone,Refund Request,Medium,Agent_015,Team_Gamma,20.913590274101526,19.113282187258893,In Progress,,,APAC,India,True,True,2024-09,2024-09-09/2024-09-15,Friday,0
TKT-002322,2024-07-29 23:00:00,Social Media,Payment Issue,Medium,Agent_021,Team_Delta,29.95539694045973,9.536000375106754,Resolved,2024-07-30 08:32:09.601350,4.0,APAC,Japan,True,True,2024-07,2024-07-29/2024-08-04,Monday,23
